frames,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
736,180.0,180.0,160.37774386134916,176.63353933657018,174.9575489308291,169.09705516824806,180.0,180.0,180.0,177.29512401426436,174.88958243896877,167.10625595511786,180.0,169.5085229876684,176.28471089457122,172.40535663140858,172.40535663140858,167.94081931053813,176.45523354440513,176.45523354440513
737,180.0,180.0,164.16025077623706,173.08877288097534,180.0,164.05460409907712,180.0,180.0,180.0,177.29512401426436,177.7630209365623,164.23281745752433,180.0,173.13000769178575,172.6632261904539,172.40535663140858,176.18592516570965,164.16025077623706,180.0,176.45523354440513
738,180.0,176.18592516570965,160.3461759419467,169.9089427611111,178.13737905069334,180.0,166.6075022462489,177.51044707800085,180.0,177.29512401426436,180.0,163.393019421383,180.0,175.2363583092738,169.15969454566945,172.40535663140858,176.18592516570965,168.88265765615282,171.73282666448938,180.0
739,180.0,176.42366562500266,153.434948822922,176.82016988013575,180.0,178.13737905069334,169.09705516824806,180.0,180.0,180.0,172.18470645323313,167.10625595511786,180.0,169.5085229876684,176.28471089457122,172.40535663140858,172.40535663140858,164.39605285494326,180.0,180.0
740,180.0,172.40535663140858,167.94081931053813,169.9089427611111,180.0,180.0,162.25532837494308,177.51044707800085,177.51044707800085,175.05814495082666,177.12656150240647,168.50343698241423,178.60281897270363,173.13000769178575,165.06858282186246,180.0,180.0,156.80140948635182,180.0,176.45523354440513
741,180.0,168.6900675259798,176.37851529588266,171.73282666448938,171.5910882673993,178.13737905069334,162.25532837494308,177.51044707800085,177.51044707800085,177.29512401426436,174.88958243896877,168.50343698241423,180.0,175.2363583092738,169.15969454566945,172.40535663140858,180.0,165.06858282186246,175.27759312008425,176.45523354440513
742,180.0,180.0,161.565051177078,171.86989764584402,176.82016988013575,175.04972776570824,172.18470645323313,180.0,180.0,180.0,172.18470645323313,170.32173994686607,176.7845160082518,173.13000769178575,168.64491719685978,176.42366562500266,176.42366562500266,161.77492488864556,180.0,178.60281897270363
743,176.42366562500266,176.18592516570965,165.37912601136836,171.86989764584402,174.9575489308291,176.91234871501493,172.18470645323313,180.0,180.0,180.0,172.18470645323313,168.50343698241423,178.60281897270363,173.13000769178575,168.64491719685978,176.42366562500266,176.18592516570965,164.16025077623706,176.45523354440513,176.45523354440513
744,168.8290222564112,180.0,165.14138555207535,171.86989764584402,176.82016988013575,180.0,167.23443421894137,180.0,180.0,180.0,172.18470645323313,171.86989764584402,175.2363583092738,173.13000769178575,165.06858282186246,180.0,180.0,161.565051177078,175.2363583092738,180.0
745,168.8290222564112,180.0,165.14138555207535,175.2363583092738,171.5910882673993,180.0,166.6075022462489,180.0,177.51044707800085,177.29512401426436,174.88958243896877,171.86989764584402,176.63353933657018,175.2363583092738,169.15969454566945,172.40535663140858,180.0,161.565051177078,180.0,178.7811247648687
746,180.0,176.18592516570965,168.88265765615282,171.73282666448938,173.453709216706,180.0,164.74488129694222,180.0,177.51044707800085,177.29512401426436,174.88958243896877,171.86989764584402,176.63353933657018,175.2363583092738,169.15969454566945,172.40535663140858,180.0,165.06858282186246,175.27759312008425,180.0
747,168.8290222564112,176.42366562500266,161.565051177078,175.2363583092738,173.453709216706,178.13737905069334,169.09705516824806,180.0,180.0,180.0,177.29512401426436,163.393019421383,178.60281897270363,173.13000769178575,172.6632261904539,172.40535663140858,180.0,156.80140948635182,176.45523354440513,176.45523354440513
748,172.40535663140858,168.6900675259798,180.0,168.11134196037204,173.453709216706,180.0,167.23443421894137,180.0,180.0,180.0,172.18470645323313,171.86989764584402,175.2363583092738,173.13000769178575,172.19359917076423,172.8749836510982,176.42366562500266,165.14138555207535,180.0,171.86989764584402
749,168.6900675259798,176.42366562500266,168.64491719685978,168.36636600105956,176.82016988013575,180.0,167.23443421894137,180.0,180.0,177.29512401426436,177.7630209365623,168.9964591482505,175.2363583092738,173.13000769178575,172.6632261904539,172.40535663140858,180.0,156.80140948635182,175.2363583092738,178.7811247648687
750,165.11373315098245,176.42366562500266,161.565051177078,176.63353933657018,172.0565281894096,175.04972776570824,172.18470645323313,180.0,180.0,177.29512401426436,174.88958243896877,171.86989764584402,175.2363583092738,173.13000769178575,172.6632261904539,172.40535663140858,176.18592516570965,165.37912601136836,180.0,175.2363583092738
751,165.06858282186246,176.42366562500266,168.64491719685978,168.36636600105956,176.82016988013575,176.82016988013575,164.05460409907712,180.0,180.0,180.0,175.05814495082666,164.23281745752433,180.0,176.63353933657018,165.14138555207535,180.0,172.6095907907123,165.37912601136836,180.0,175.2363583092738
752,164.87599269168942,176.21943146569893,176.21943146569893,160.61548432064217,173.453709216706,176.82016988013575,164.05460409907712,180.0,180.0,180.0,175.05814495082666,165.6299984848207,176.63353933657018,168.36636600105956,176.37851529588266,168.6900675259798,180.0,161.565051177078,180.0,180.0
753,165.06858282186246,180.0,165.06858282186246,171.73282666448938,173.453709216706,173.453709216706,160.68814343564736,180.0,180.0,180.0,177.29512401426436,166.75948008481282,175.2363583092738,180.0,161.77492488864556,180.0,176.42366562500266,161.565051177078,180.0,180.0
754,165.06858282186246,176.42366562500266,172.26640190097714,169.5085229876684,172.0565281894096,180.0,167.23443421894137,180.0,180.0,177.29512401426436,177.7630209365623,165.6299984848207,178.18169703554818,173.418055344822,165.14138555207535,180.0,172.6095907907123,165.37912601136836,180.0,180.0
755,165.06858282186246,176.42366562500266,168.64491719685978,176.49646835521557,168.6900675259798,180.0,167.23443421894137,180.0,180.0,180.0,172.18470645323313,171.86989764584402,175.2363583092738,173.13000769178575,172.19359917076423,176.45131802609555,172.6095907907123,165.37912601136836,180.0,180.0
756,161.565051177078,176.42366562500266,168.64491719685978,171.73282666448938,173.453709216706,180.0,180.0,164.74488129694222,177.51044707800085,180.0,180.0,164.05460409907712,175.2363583092738,173.13000769178575,172.19359917076423,176.45131802609555,172.6095907907123,165.37912601136836,180.0,180.0
757,165.37912601136836,176.18592516570965,165.06858282186246,176.49646835521557,168.6900675259798,176.82016988013575,166.75948008481282,177.29512401426436,180.0,180.0,175.05814495082666,168.9964591482505,178.45184230102205,173.418055344822,168.6900675259798,176.45131802609555,176.42366562500266,161.565051177078,180.0,180.0
758,161.565051177078,180.0,168.6900675259798,169.5085229876684,175.2363583092738,174.9575489308291,176.91234871501493,172.18470645323313,180.0,180.0,180.0,164.05460409907712,176.63353933657018,175.2363583092738,172.8749836510982,168.6900675259798,180.0,165.06858282186246,176.49646835521557,180.0
759,165.06858282186246,180.0,165.06858282186246,176.49646835521557,168.6900675259798,180.0,167.23443421894137,180.0,180.0,177.29512401426436,174.88958243896877,171.86989764584402,180.0,168.36636600105956,176.37851529588266,168.6900675259798,180.0,165.06858282186246,176.49646835521557,180.0
760,165.06858282186246,180.0,161.565051177078,180.0,171.86989764584402,171.86989764584402,175.04972776570824,167.23443421894137,180.0,180.0,180.0,159.290962408351,180.0,180.0,161.77492488864556,180.0,172.6095907907123,165.37912601136836,180.0,180.0
761,168.64491719685978,172.8473312500053,165.14138555207535,176.49646835521557,171.73282666448938,168.50343698241423,175.04972776570824,167.23443421894137,180.0,180.0,180.0,164.05460409907712,175.2363583092738,176.63353933657018,168.6900675259798,176.45131802609555,176.42366562500266,161.565051177078,180.0,176.63353933657018
762,168.64491719685978,172.8473312500053,165.14138555207535,176.49646835521557,168.36636600105956,176.82016988013575,175.04972776570824,172.18470645323313,180.0,180.0,175.05814495082666,168.9964591482505,175.2363583092738,180.0,161.77492488864556,180.0,172.6095907907123,165.37912601136836,176.49646835521557,176.49646835521557
763,165.14138555207535,176.42366562500266,165.06858282186246,180.0,171.73282666448938,168.50343698241423,175.04972776570824,167.23443421894137,180.0,180.0,180.0,159.290962408351,175.2363583092738,175.2363583092738,168.8182457898033,169.38034472384487,180.0,161.565051177078,180.0,180.0
764,172.6632261904539,172.40535663140858,168.6900675259798,172.8749836510982,176.63353933657018,169.0661832142442,177.00965502483461,167.23443421894137,180.0,180.0,180.0,160.68814343564736,176.63353933657018,171.86989764584402,175.6012946450045,165.96375653207352,180.0,168.6900675259798,172.8749836510982,176.63353933657018
765,176.37851529588266,168.6900675259798,165.06858282186246,180.0,173.13000769178575,169.0661832142442,180.0,170.22477919410676,180.0,180.0,175.05814495082666,168.9964591482505,178.45184230102205,173.418055344822,172.18470645323313,169.38034472384487,180.0,168.6900675259798,169.5085229876684,180.0
766,165.14138555207535,176.42366562500266,168.6900675259798,176.37851529588266,171.73282666448938,170.46336424154057,177.00965502483461,167.23443421894137,180.0,180.0,175.05814495082666,168.9964591482505,178.45184230102205,176.7845160082518,165.32360686255,180.0,169.29864927610086,172.26640190097714,169.5085229876684,176.63353933657018
767,180.0,168.6900675259798,168.6900675259798,176.37851529588266,176.49646835521557,163.73979529168807,175.04972776570824,167.23443421894137,180.0,180.0,177.29512401426436,166.75948008481282,180.0,175.2363583092738,165.32360686255,180.0,172.8749836510982,165.06858282186246,180.0,180.0
768,165.14138555207535,176.42366562500266,172.40535663140858,172.6632261904539,176.49646835521557,163.73979529168807,178.04007274087365,170.22477919410676,180.0,180.0,175.05814495082666,168.9964591482505,178.45184230102205,176.7845160082518,165.32360686255,180.0,169.29864927610086,172.26640190097714,172.8749836510982,176.63353933657018
769,168.88265765615282,176.18592516570965,172.40535663140858,172.6632261904539,171.73282666448938,173.453709216706,180.0,167.23443421894137,180.0,180.0,180.0,164.05460409907712,180.0,171.86989764584402,168.6900675259798,180.0,176.45131802609555,165.11373315098245,172.8749836510982,180.0
770,165.14138555207535,176.42366562500266,176.42366562500266,168.64491719685978,168.36636600105956,173.8298249049704,177.00965502483461,167.23443421894137,180.0,180.0,175.05814495082666,168.9964591482505,180.0,171.86989764584402,172.18470645323313,176.50536107274667,169.29864927610086,175.9816910064059,167.94081931053813,178.7811247648687
771,180.0,168.6900675259798,176.42366562500266,168.64491719685978,168.36636600105956,176.82016988013575,180.0,167.23443421894137,180.0,180.0,177.29512401426436,166.75948008481282,180.0,175.2363583092738,165.32360686255,180.0,172.8749836510982,172.40535663140858,169.15969454566945,180.0
772,160.37774386134916,180.0,165.8040103488475,180.0,167.42106476250694,173.453709216706,180.0,167.23443421894137,180.0,180.0,175.05814495082666,172.17628926811474,176.82016988013575,171.86989764584402,172.18470645323313,176.50536107274667,169.29864927610086,176.45131802609555,163.92642583525364,175.2363583092738
773,172.19359917076423,169.29864927610086,176.45131802609555,176.45131802609555,153.83145307805512,180.0,180.0,167.23443421894137,180.0,180.0,175.05814495082666,172.17628926811474,176.82016988013575,168.36636600105956,175.6882380980176,176.50536107274667,169.29864927610086,172.26640190097714,172.8749836510982,180.0
774,172.19359917076423,169.29864927610086,176.45131802609555,176.45131802609555,153.83145307805512,180.0,180.0,167.23443421894137,180.0,175.05814495082666,180.0,175.1666342432801,169.0661832142442,180.0,168.8182457898033,172.95667909884222,172.8473312500053,172.26640190097714,172.8749836510982,171.86989764584402
775,176.28471089457122,172.50414236027015,169.06090881680785,180.0,160.55996517182382,176.82016988013575,180.0,167.23443421894137,180.0,180.0,175.05814495082666,172.17628926811474,172.0565281894096,176.63353933657018,180.0,165.14138555207535,172.8473312500053,176.45131802609555,168.6900675259798,178.7811247648687
776,176.37851529588266,168.6900675259798,172.8749836510982,180.0,160.55996517182382,176.82016988013575,180.0,167.23443421894137,180.0,180.0,172.18470645323313,175.04972776570824,176.82016988013575,175.2363583092738,169.5085229876684,175.8150838748816,172.8749836510982,172.40535663140858,169.15969454566945,180.0
777,165.32360686255,176.45131802609555,169.29864927610086,180.0,165.32360686255,172.0565281894096,180.0,167.23443421894137,180.0,175.05814495082666,180.0,177.12656150240647,170.32173994686607,176.7845160082518,168.8182457898033,176.50536107274667,169.29864927610086,176.45131802609555,168.6900675259798,180.0
778,164.16025077623706,176.21943146569893,164.81071326281713,179.53037298031035,163.92642583525364,173.453709216706,176.82016988013575,166.75948008481282,177.29512401426436,180.0,177.29512401426436,166.75948008481282,176.82016988013575,176.82016988013575,164.74488129694222,175.8150838748816,176.45131802609555,165.11373315098245,180.0,176.37851529588266
779,168.11134196037204,168.6900675259798,180.0,168.6900675259798,172.8749836510982,168.6900675259798,180.0,169.93931020467704,177.29512401426436,180.0,175.05814495082666,177.12656150240647,168.50343698241423,178.18169703554818,165.60276179805513,176.50536107274667,176.45131802609555,169.29864927610086,168.6900675259798,176.63353933657018
780,163.92642583525364,180.0,172.8749836510982,165.06858282186246,173.13000769178575,172.0565281894096,176.82016988013575,166.75948008481282,177.29512401426436,180.0,175.05814495082666,177.12656150240647,171.86989764584402,175.2363583092738,173.13000769178575,172.19359917076423,172.8749836510982,172.8749836510982,168.6900675259798,176.49646835521557
781,160.37774386134916,180.0,180.0,165.11373315098245,169.5085229876684,172.0565281894096,176.82016988013575,166.75948008481282,177.29512401426436,180.0,175.05814495082666,177.12656150240647,167.10625595511786,180.0,176.63353933657018,168.6900675259798,172.8749836510982,168.6900675259798,176.37851529588266,176.37851529588266
782,157.01128319791937,175.9816910064059,168.5912817971182,173.19441955813522,175.6882380980176,165.18653588119534,176.82016988013575,166.75948008481282,177.29512401426436,180.0,175.05814495082666,177.12656150240647,171.86989764584402,178.45184230102205,169.91452370003753,168.64491719685978,180.0,165.11373315098245,180.0,176.37851529588266
783,163.92642583525364,176.45131802609555,169.29864927610086,176.45131802609555,165.14138555207535,168.6900675259798,176.82016988013575,166.75948008481282,177.29512401426436,180.0,175.05814495082666,177.12656150240647,171.86989764584402,175.2363583092738,168.8182457898033,180.0,169.38034472384487,176.42366562500266,161.77492488864556,176.63353933657018
784,167.47119229084848,176.45131802609555,169.29864927610086,176.45131802609555,161.77492488864556,172.0565281894096,176.82016988013575,164.05460409907712,177.29512401426436,180.0,177.7630209365623,177.12656150240647,171.86989764584402,175.2363583092738,168.8182457898033,180.0,169.38034472384487,172.8749836510982,168.6900675259798,180.0
785,160.55996517182382,176.45131802609555,172.8473312500053,180.0,165.14138555207535,171.86989764584402,171.86989764584402,172.18470645323313,177.29512401426436,180.0,177.7630209365623,172.17628926811474,180.0,172.0565281894096,169.5085229876684,179.30972280213493,172.95667909884222,165.11373315098245,180.0,180.0
786,163.92642583525364,180.0,169.29864927610086,180.0,165.14138555207535,176.63353933657018,161.99583839408663,177.29512401426436,177.29512401426436,177.7630209365623,180.0,172.17628926811474,180.0,172.0565281894096,168.8182457898033,180.0,172.95667909884222,169.29864927610086,175.8150838748816,169.5085229876684
787,165.32360686255,180.0,169.29864927610086,176.45131802609555,168.6900675259798,170.36246188706906,178.32760563891074,169.5085229876684,180.0,180.0,177.33223371955367,172.17628926811474,172.0565281894096,180.0,172.23483398157467,173.08877288097534,169.29864927610086,176.45131802609555,173.08877288097534,167.47119229084848
788,160.55996517182382,180.0,169.29864927610086,176.45131802609555,168.6900675259798,168.6900675259798,175.2720121811578,162.50644640009918,175.05814495082666,180.0,180.0,180.0,164.23281745752433,180.0,173.13000769178575,175.6882380980176,169.38034472384487,172.8749836510982,172.19359917076423,176.49646835521557
789,163.92642583525364,176.45131802609555,172.8473312500053,176.42366562500266,156.80140948635182,176.63353933657018,178.45184230102205,162.50644640009918,180.0,177.29512401426436,177.7630209365623,172.17628926811474,180.0,172.0565281894096,168.8182457898033,180.0,172.95667909884222,172.8473312500053,165.14138555207535,180.0
790,163.92642583525364,180.0,169.29864927610086,176.42366562500266,161.565051177078,168.6900675259798,175.2720121811578,162.50644640009918,180.0,177.725911231273,177.33223371955367,172.17628926811474,180.0,168.6900675259798,172.18470645323313,180.0,172.95667909884222,169.29864927610086,176.50536107274667,164.05460409907712
791,160.55996517182382,180.0,176.45131802609555,169.29864927610086,168.6900675259798,170.36246188706906,176.94440654224707,162.50644640009918,177.725911231273,180.0,177.33223371955367,172.17628926811474,180.0,172.0565281894096,168.8182457898033,176.50536107274667,172.8749836510982,172.8749836510982,176.50536107274667,165.60276179805513
792,168.36636600105956,165.06858282186246,180.0,180.0,165.06858282186246,168.36636600105956,178.45184230102205,167.44830144927252,175.05814495082666,180.0,175.05814495082666,172.17628926811474,180.0,175.2720121811578,165.60276179805513,180.0,176.50536107274667,169.29864927610086,168.64491719685978,180.0
793,165.32360686255,176.45131802609555,176.42366562500266,180.0,158.19859051364818,172.0565281894096,175.2720121811578,167.44830144927252,175.05814495082666,175.05814495082666,180.0,177.12656150240647,170.32173994686607,176.7845160082518,176.63353933657018,165.14138555207535,176.42366562500266,176.42366562500266,168.64491719685978,173.13000769178575
794,160.55996517182382,180.0,176.45131802609555,172.8473312500053,165.14138555207535,173.418055344822,180.0,162.50644640009918,180.0,175.05814495082666,180.0,172.17628926811474,180.0,172.0565281894096,172.23483398157467,176.58341180822867,172.95667909884222,172.8473312500053,168.64491719685978,176.49646835521557
795,164.74488129694222,172.26640190097714,180.0,172.8473312500053,168.64491719685978,168.36636600105956,178.45184230102205,162.50644640009918,177.29512401426436,177.7630209365623,180.0,175.1666342432801,177.00965502483461,176.82016988013575,168.36636600105956,175.6882380980176,169.38034472384487,180.0,165.06858282186246,180.0
796,167.47119229084848,169.54009090707086,180.0,172.8473312500053,168.64491719685978,169.91452370003753,180.0,167.44830144927252,177.33223371955367,180.0,180.0,169.5085229876684,180.0,172.0565281894096,172.23483398157467,176.58341180822867,169.38034472384487,176.42366562500266,165.14138555207535,180.0
797,180.0,165.14138555207535,180.0,172.8473312500053,168.64491719685978,168.36636600105956,178.45184230102205,167.44830144927252,175.05814495082666,175.05814495082666,180.0,175.1666342432801,177.00965502483461,175.2720121811578,169.91452370003753,175.6882380980176,169.38034472384487,176.42366562500266,172.26640190097714,176.37851529588266
798,157.38013505195957,180.0,169.29864927610086,176.42366562500266,165.06858282186246,169.91452370003753,176.7845160082518,161.99583839408663,177.29512401426436,177.725911231273,177.33223371955367,172.17628926811474,180.0,175.2720121811578,169.01934998982648,176.58341180822867,169.38034472384487,180.0,169.38034472384487,165.60276179805513
799,165.32360686255,180.0,172.8749836510982,180.0,158.19859051364818,176.7845160082518,176.7845160082518,159.290962408351,180.0,175.05814495082666,180.0,172.17628926811474,180.0,172.0565281894096,172.23483398157467,176.58341180822867,169.38034472384487,176.42366562500266,165.14138555207535,180.0
800,164.05460409907712,172.95667909884222,176.42366562500266,180.0,165.06858282186246,169.91452370003753,176.7845160082518,164.23281745752433,175.05814495082666,177.725911231273,177.33223371955367,172.17628926811474,180.0,172.0565281894096,172.23483398157467,180.0,165.96375653207352,180.0,165.96375653207352,175.6012946450045
801,164.74488129694222,172.26640190097714,180.0,172.8473312500053,172.26640190097714,164.74488129694222,175.2363583092738,167.10625595511786,172.18470645323313,177.29512401426436,177.7630209365623,175.1666342432801,177.00965502483461,176.82016988013575,168.36636600105956,180.0,168.64491719685978,176.42366562500266,168.6900675259798,180.0
802,176.49646835521557,168.64491719685978,180.0,172.8473312500053,172.95667909884222,168.8182457898033,172.0565281894096,172.17628926811474,175.05814495082666,177.725911231273,177.33223371955367,172.17628926811474,180.0,172.0565281894096,172.23483398157467,180.0,162.38742215707617,180.0,180.0,158.55944089689734
803,164.74488129694222,172.26640190097714,176.42366562500266,176.42366562500266,165.11373315098245,169.5085229876684,180.0,164.23281745752433,175.05814495082666,175.05814495082666,180.0,175.1666342432801,177.00965502483461,176.82016988013575,167.47119229084848,180.0,169.54009090707086,176.42366562500266,169.38034472384487,175.6882380980176
804,160.55996517182382,180.0,180.0,172.8749836510982,165.96375653207352,175.6012946450045,168.6900675259798,172.17628926811474,175.05814495082666,175.05814495082666,180.0,172.17628926811474,177.00965502483461,172.28166720599245,169.01934998982648,180.0,165.96375653207352,180.0,168.6900675259798,176.37851529588266
805,164.05460409907712,169.38034472384487,176.42366562500266,180.0,161.4922484468651,173.13000769178575,180.0,167.10625595511786,172.18470645323313,175.05814495082666,180.0,175.1666342432801,177.00965502483461,175.2720121811578,169.01934998982648,180.0,169.54009090707086,176.42366562500266,169.38034472384487,172.18470645323313
806,164.05460409907712,169.38034472384487,176.42366562500266,180.0,165.8040103488475,172.18470645323313,168.6900675259798,175.04972776570824,172.18470645323313,175.05814495082666,180.0,175.1666342432801,177.00965502483461,175.2720121811578,172.3371311581613,176.68221883166518,165.96375653207352,180.0,169.38034472384487,172.18470645323313
807,175.6012946450045,165.96375653207352,176.42366562500266,180.0,161.4922484468651,169.91452370003753,176.7845160082518,167.10625595511786,174.45879522196014,177.33223371955367,180.0,180.0,170.50389490702548,173.72892255049888,172.23483398157467,180.0,165.96375653207352,176.42366562500266,172.95667909884222,172.18470645323313
808,180.0,161.565051177078,176.42366562500266,180.0,165.11373315098245,172.8749836510982,173.418055344822,167.44830144927252,175.05814495082666,175.05814495082666,180.0,172.17628926811474,177.00965502483461,169.0661832142442,176.63353933657018,175.6012946450045,169.54009090707086,176.42366562500266,169.38034472384487,175.6882380980176
809,164.05460409907712,169.38034472384487,176.42366562500266,180.0,169.29864927610086,169.77099171264047,167.6091433393191,180.0,167.23443421894137,177.725911231273,180.0,172.49886796283377,175.33726066374535,173.72892255049888,175.5526151499095,176.68221883166518,165.96375653207352,176.42366562500266,180.0,158.55944089689734
810,168.8182457898033,176.50536107274667,172.8749836510982,180.0,172.8749836510982,165.32360686255,176.7845160082518,167.44830144927252,177.33223371955367,177.33223371955367,180.0,175.1666342432801,172.28166720599245,180.0,172.3371311581613,176.68221883166518,165.96375653207352,180.0,172.8749836510982,162.10812287080176
811,165.60276179805513,172.95667909884222,176.42366562500266,176.42366562500266,169.29864927610086,166.56897112931836,175.53915174148344,167.44830144927252,177.33223371955367,177.33223371955367,180.0,175.1666342432801,172.28166720599245,180.0,175.53915174148344,170.06361005657166,169.38034472384487,180.0,169.38034472384487,168.8182457898033
812,164.05460409907712,169.38034472384487,176.42366562500266,180.0,165.11373315098245,169.5085229876684,176.63353933657018,163.73979529168807,174.45879522196014,177.33223371955367,180.0,172.17628926811474,177.00965502483461,172.28166720599245,173.418055344822,178.91907581333933,162.6459753637387,180.0,172.8749836510982,168.6900675259798
813,180.0,161.565051177078,176.42366562500266,180.0,165.8040103488475,168.8182457898033,178.75463573323165,165.8608916883495,174.45879522196014,177.33223371955367,180.0,177.9690857631469,172.5348091438786,173.72892255049888,175.5526151499095,173.26563063989383,169.38034472384487,180.0,176.42366562500266,161.77492488864556
814,162.10812287080176,176.50536107274667,172.95667909884222,176.42366562500266,169.38034472384487,172.18470645323313,173.418055344822,167.44830144927252,177.33223371955367,177.33223371955367,180.0,177.9690857631469,169.47921568612563,180.0,175.53915174148344,170.06361005657166,169.38034472384487,180.0,172.8749836510982,165.32360686255
815,165.32360686255,180.0,176.50536107274667,165.8040103488475,176.45131802609555,165.32360686255,173.72892255049888,176.94440654224707,164.78053516882622,180.0,180.0,172.49886796283377,172.28166720599245,180.0,175.53915174148344,170.06361005657166,169.38034472384487,180.0,169.38034472384487,168.8182457898033
816,168.8182457898033,172.95667909884222,180.0,180.0,165.8040103488475,168.8182457898033,178.75463573323165,165.8608916883495,174.45879522196014,177.33223371955367,180.0,175.1666342432801,172.28166720599245,176.7845160082518,180.0,175.5526151499095,162.6459753637387,180.0,172.8749836510982,165.32360686255
817,160.55996517182382,180.0,176.50536107274667,165.8040103488475,176.45131802609555,168.6900675259798,173.418055344822,176.94440654224707,167.83612862657915,177.33223371955367,180.0,177.9690857631469,177.1975484801332,169.0661832142442,175.5526151499095,180.0,162.6459753637387,180.0,172.8749836510982,168.6900675259798
818,160.55996517182382,180.0,176.50536107274667,165.8040103488475,176.45131802609555,168.6900675259798,170.36246188706906,176.94440654224707,164.78053516882622,180.0,177.33223371955367,180.0,170.50389490702548,173.72892255049888,175.5526151499095,176.68221883166518,165.96375653207352,180.0,176.42366562500266,165.14138555207535
819,162.10812287080176,180.0,176.50536107274667,165.8040103488475,176.45131802609555,168.6900675259798,170.36246188706906,176.94440654224707,164.78053516882622,177.33223371955367,180.0,177.9690857631469,177.1975484801332,169.0661832142442,175.5526151499095,173.26563063989383,176.50536107274667,172.8749836510982,172.8749836510982,168.6900675259798
820,160.55996517182382,176.50536107274667,172.95667909884222,176.42366562500266,172.8749836510982,168.6900675259798,173.418055344822,180.0,167.44830144927252,180.0,180.0,180.0,180.0,164.23281745752433,180.0,165.32360686255,180.0,176.45131802609555,169.29864927610086,172.19359917076423
821,162.10812287080176,180.0,180.0,169.29864927610086,180.0,165.14138555207535,173.418055344822,180.0,167.44830144927252,177.33223371955367,180.0,177.33223371955367,167.44830144927252,180.0,176.7845160082518,168.8182457898033,176.50536107274667,172.8749836510982,172.8749836510982,168.6900675259798
822,164.05460409907712,176.50536107274667,176.45131802609555,180.0,172.8473312500053,161.77492488864556,176.7845160082518,180.0,164.78053516882622,177.33223371955367,180.0,180.0,175.1666342432801,169.0661832142442,180.0,165.32360686255,180.0,176.45131802609555,169.29864927610086,173.08877288097534
823,160.55996517182382,176.50536107274667,172.95667909884222,180.0,172.8473312500053,161.77492488864556,176.7845160082518,176.7845160082518,164.23281745752433,177.33223371955367,177.33223371955367,180.0,175.1666342432801,169.0661832142442,180.0,168.8182457898033,176.50536107274667,176.45131802609555,169.29864927610086,173.08877288097534
824,160.55996517182382,176.50536107274667,172.95667909884222,180.0,169.29864927610086,169.77099171264047,175.5526151499095,169.0661832142442,175.1666342432801,180.0,180.0,180.0,167.44830144927252,180.0,176.7845160082518,175.5526151499095,166.22230973873602,172.8473312500053,176.45131802609555,176.50536107274667
825,165.32360686255,180.0,176.50536107274667,165.8040103488475,180.0,165.14138555207535,176.63353933657018,167.10625595511786,177.12656150240647,180.0,180.0,175.1666342432801,175.33726066374535,176.94440654224707,176.7845160082518,168.8182457898033,180.0,165.8040103488475,176.45131802609555,180.0
826,160.55996517182382,176.50536107274667,172.95667909884222,180.0,169.29864927610086,168.6900675259798,173.418055344822,176.7845160082518,164.23281745752433,177.33223371955367,177.33223371955367,180.0,167.44830144927252,176.94440654224707,170.36246188706906,175.6012946450045,176.58341180822867,165.8040103488475,176.45131802609555,180.0
827,165.32360686255,176.50536107274667,176.50536107274667,169.29864927610086,176.42366562500266,161.565051177078,173.418055344822,176.7845160082518,161.565051177078,177.33223371955367,180.0,180.0,167.44830144927252,176.94440654224707,173.72892255049888,172.23483398157467,173.08877288097534,172.8749836510982,176.42366562500266,165.14138555207535
828,160.55996517182382,176.50536107274667,172.95667909884222,176.42366562500266,180.0,161.565051177078,176.63353933657018,176.7845160082518,164.78053516882622,177.33223371955367,180.0,177.9690857631469,169.47921568612563,180.0,180.0,165.60276179805513,180.0,169.38034472384487,176.42366562500266,165.14138555207535
829,160.55996517182382,176.50536107274667,172.95667909884222,176.42366562500266,180.0,161.565051177078,173.418055344822,176.7845160082518,167.10625595511786,174.45879522196014,177.33223371955367,180.0,167.44830144927252,180.0,180.0,169.01934998982648,176.58341180822867,169.38034472384487,176.42366562500266,169.54009090707086
830,165.60276179805513,176.50536107274667,176.45131802609555,176.42366562500266,180.0,162.6459753637387,172.3371311581613,176.7845160082518,161.565051177078,180.0,177.33223371955367,175.1666342432801,175.33726066374535,176.94440654224707,176.7845160082518,172.23483398157467,173.08877288097534,172.8749836510982,176.42366562500266,165.14138555207535
831,162.10812287080176,176.50536107274667,172.95667909884222,176.42366562500266,180.0,161.565051177078,176.63353933657018,180.0,164.23281745752433,177.33223371955367,177.33223371955367,177.9690857631469,172.5348091438786,176.94440654224707,180.0,169.01934998982648,173.08877288097534,172.8749836510982,180.0,165.96375653207352
832,164.05460409907712,180.0,172.95667909884222,176.42366562500266,180.0,165.96375653207352,169.01934998982648,176.7845160082518,164.23281745752433,180.0,180.0,180.0,175.1666342432801,172.28166720599245,176.7845160082518,175.5526151499095,169.77099171264047,172.8749836510982,172.8749836510982,180.0
